X,Y,gml_id,beginLifespanVersion,conditionOfConstruction,beginning,end,endLifespanVersion,informationSystem,reference,localId,namespace,horizontalGeometryEstimatedAccuracy,horizontalGeometryEstimatedAccuracy_uom,horizontalGeometryReference,referenceGeometry,currentUse,numberOfBuildingUnits,numberOfDwellings,numberOfFloorsAboveGround,documentLink,format,sourceStatus,officialAreaReference,value,value_uom
293154.503397385,4604329.21485006,ES.SDGC.BU.3245034BG9034N,2022-11-03T00:00:00,functional,2004-01-01T00:00:00,2004-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3245034&rc2=BG9034N,3245034BG9034N,3245034BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3245034BG9034N,jpeg,NotOfficial,grossFloorArea,"307",m2
293145.26925,4604358.5105,ES.SDGC.BU.3245038BG9034N,2010-02-01T00:00:00,functional,2002-01-01T00:00:00,2002-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3245038&rc2=BG9034N,3245038BG9034N,3245038BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3245038BG9034N,jpeg,NotOfficial,grossFloorArea,"289",m2
293083.376519496,4604527.524,ES.SDGC.BU.3247001BG9034N,2006-07-24T00:00:00,functional,1997-01-01T00:00:00,1997-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3247001&rc2=BG9034N,3247001BG9034N,3247001BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3247001BG9034N,jpeg,NotOfficial,grossFloorArea,"240",m2
293101.477583932,4604535.97275086,ES.SDGC.BU.3247002BG9034N,2004-09-16T00:00:00,functional,1959-01-01T00:00:00,1959-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3247002&rc2=BG9034N,3247002BG9034N,3247002BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3247002BG9034N,jpeg,NotOfficial,grossFloorArea,"155",m2
293099.972703768,4604524.323,ES.SDGC.BU.3247002BG9034N,2004-09-16T00:00:00,functional,1959-01-01T00:00:00,1959-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3247002&rc2=BG9034N,3247002BG9034N,3247002BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3247002BG9034N,jpeg,NotOfficial,grossFloorArea,"155",m2
293166.587693555,4604595.39024955,ES.SDGC.BU.3247004BG9034N,2004-09-16T00:00:00,functional,1975-01-01T00:00:00,1975-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3247004&rc2=BG9034N,3247004BG9034N,3247004BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",3_industrial,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3247004BG9034N,jpeg,NotOfficial,grossFloorArea,"262",m2
293164.735,4604582.20025,ES.SDGC.BU.3247004BG9034N,2004-09-16T00:00:00,functional,1975-01-01T00:00:00,1975-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3247004&rc2=BG9034N,3247004BG9034N,3247004BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",3_industrial,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3247004BG9034N,jpeg,NotOfficial,grossFloorArea,"262",m2
293062.455586781,4604696.87424999,ES.SDGC.BU.3249701BG9034N,2007-12-18T00:00:00,functional,2007-01-01T00:00:00,2007-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3249701&rc2=BG9034N,3249701BG9034N,3249701BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"134","64",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3249701BG9034N,jpeg,NotOfficial,grossFloorArea,"6661",m2
293083.331596498,4604675.27025045,ES.SDGC.BU.3249701BG9034N,2007-12-18T00:00:00,functional,2007-01-01T00:00:00,2007-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3249701&rc2=BG9034N,3249701BG9034N,3249701BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"134","64",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3249701BG9034N,jpeg,NotOfficial,grossFloorArea,"6661",m2
293111.722505809,4604759.62224966,ES.SDGC.BU.3249704BG9034N,2006-07-24T00:00:00,functional,2002-01-01T00:00:00,2002-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3249704&rc2=BG9034N,3249704BG9034N,3249704BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3249704BG9034N,jpeg,NotOfficial,grossFloorArea,"383",m2
293172.855095781,4604091.2305004,ES.SDGC.BU.3342101BG9034S,2005-07-07T00:00:00,functional,1980-01-01T00:00:00,2005-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3342101&rc2=BG9034S,3342101BG9034S,3342101BG9034S,ES.SDGC.BU,0.1,m,footPrint,"1",3_industrial,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3342101BG9034S,jpeg,NotOfficial,grossFloorArea,"704",m2
293200.491576454,4604078.7215,ES.SDGC.BU.3342102BG9034S,2007-01-24T00:00:00,functional,2006-01-01T00:00:00,2006-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3342102&rc2=BG9034S,3342102BG9034S,3342102BG9034S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"74","30",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3342102BG9034S,jpeg,NotOfficial,grossFloorArea,"3940",m2
293232.047181393,4604017.13425034,ES.SDGC.BU.3342107BG9034S,2004-09-16T00:00:00,functional,1978-01-01T00:00:00,1978-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3342107&rc2=BG9034S,3342107BG9034S,3342107BG9034S,ES.SDGC.BU,0.1,m,footPrint,"1",3_industrial,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3342107BG9034S,jpeg,NotOfficial,grossFloorArea,"2820",m2
293251.781975704,4603961.031,ES.SDGC.BU.3342108BG9034S,2006-07-17T00:00:00,functional,1975-01-01T00:00:00,1975-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3342108&rc2=BG9034S,3342108BG9034S,3342108BG9034S,ES.SDGC.BU,0.1,m,footPrint,"1",3_industrial,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3342108BG9034S,jpeg,NotOfficial,grossFloorArea,"14",m2
293196.981877318,4604151.09825005,ES.SDGC.BU.3343201BG9034S,2005-11-07T00:00:00,functional,1970-01-01T00:00:00,1970-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3343201&rc2=BG9034S,3343201BG9034S,3343201BG9034S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3343201BG9034S,jpeg,NotOfficial,grossFloorArea,"303",m2
293209.527531638,4604160.92850027,ES.SDGC.BU.3343202BG9034S,2005-10-19T00:00:00,functional,1998-01-01T00:00:00,1998-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3343202&rc2=BG9034S,3343202BG9034S,3343202BG9034S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3343202BG9034S,jpeg,NotOfficial,grossFloorArea,"107",m2
293216.231854522,4604160.2239997,ES.SDGC.BU.3343203BG9034S,2004-09-16T00:00:00,functional,1978-01-01T00:00:00,1978-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3343203&rc2=BG9034S,3343203BG9034S,3343203BG9034S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3343203BG9034S,jpeg,NotOfficial,grossFloorArea,"356",m2
293234.129558966,4604160.25449936,ES.SDGC.BU.3343204BG9034S,2004-09-16T00:00:00,functional,1955-01-01T00:00:00,1955-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3343204&rc2=BG9034S,3343204BG9034S,3343204BG9034S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3343204BG9034S,jpeg,NotOfficial,grossFloorArea,"496",m2
293244.324331942,4604143.33975037,ES.SDGC.BU.3343205BG9034S,2004-09-16T00:00:00,functional,1975-01-01T00:00:00,1975-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3343205&rc2=BG9034S,3343205BG9034S,3343205BG9034S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"17","12",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3343205BG9034S,jpeg,NotOfficial,grossFloorArea,"1865",m2
293251.926915779,4604086.24149944,ES.SDGC.BU.3343207BG9034S,2016-01-22T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3343207&rc2=BG9034S,3343207BG9034S,3343207BG9034S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3343207BG9034S,jpeg,NotOfficial,grossFloorArea,"209",m2
293278.121753803,4604103.85700029,ES.SDGC.BU.3343210BG9034S,2010-12-07T00:00:00,functional,1999-01-01T00:00:00,1999-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3343210&rc2=BG9034S,3343210BG9034S,3343210BG9034S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3343210BG9034S,jpeg,NotOfficial,grossFloorArea,"1017",m2
293201.889177159,4604164.76350007,ES.SDGC.BU.3343211BG9034S,2004-09-16T00:00:00,functional,1970-01-01T00:00:00,1970-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3343211&rc2=BG9034S,3343211BG9034S,3343211BG9034S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3343211BG9034S,jpeg,NotOfficial,grossFloorArea,"388",m2
293270.173273762,4604070.24599979,ES.SDGC.BU.3343212BG9034S,2010-12-09T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3343212&rc2=BG9034S,3343212BG9034S,3343212BG9034S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"95","47",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3343212BG9034S,jpeg,NotOfficial,grossFloorArea,"4797",m2
293211.124463715,4604110.86424994,ES.SDGC.BU.3343213BG9034S,2007-11-07T00:00:00,functional,2007-01-01T00:00:00,2007-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3343213&rc2=BG9034S,3343213BG9034S,3343213BG9034S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"107","106",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3343213BG9034S,jpeg,NotOfficial,grossFloorArea,"10812",m2
293242.570591333,4604118.3662504,ES.SDGC.BU.3343213BG9034S,2007-11-07T00:00:00,functional,2007-01-01T00:00:00,2007-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3343213&rc2=BG9034S,3343213BG9034S,3343213BG9034S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"107","106",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3343213BG9034S,jpeg,NotOfficial,grossFloorArea,"10812",m2
293265.216973719,4604110.98674999,ES.SDGC.BU.3343213BG9034S,2007-11-07T00:00:00,functional,2007-01-01T00:00:00,2007-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3343213&rc2=BG9034S,3343213BG9034S,3343213BG9034S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"107","106",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3343213BG9034S,jpeg,NotOfficial,grossFloorArea,"10812",m2
293202.371967932,4604225.61050026,ES.SDGC.BU.3344801BG9034S,2019-09-26T00:00:00,functional,1975-01-01T00:00:00,1975-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3344801&rc2=BG9034S,3344801BG9034S,3344801BG9034S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"4","2",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3344801BG9034S,jpeg,NotOfficial,grossFloorArea,"1038",m2
293171.628243105,4604231.62582473,ES.SDGC.BU.3344802BG9034S,2021-05-07T00:00:00,functional,2005-01-01T00:00:00,2005-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3344802&rc2=BG9034S,3344802BG9034S,3344802BG9034S,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"22","15",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3344802BG9034S,jpeg,NotOfficial,grossFloorArea,"2547",m2
293186.456578819,4604226.50299974,ES.SDGC.BU.3344803BG9034S,2004-09-16T00:00:00,functional,1970-01-01T00:00:00,1970-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3344803&rc2=BG9034S,3344803BG9034S,3344803BG9034S,ES.SDGC.BU,0.1,m,footPrint,"1",4_2_retail,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3344803BG9034S,jpeg,NotOfficial,grossFloorArea,"806",m2
293246.756306291,4604322.87550002,ES.SDGC.BU.3346405BG9034N,2007-01-25T00:00:00,functional,1992-01-01T00:00:00,1992-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3346405&rc2=BG9034N,3346405BG9034N,3346405BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3346405BG9034N,jpeg,NotOfficial,grossFloorArea,"317",m2
293253.032532364,4604367.24274976,ES.SDGC.BU.3346407BG9034N,2006-07-24T00:00:00,functional,1994-01-01T00:00:00,1994-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3346407&rc2=BG9034N,3346407BG9034N,3346407BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3346407BG9034N,jpeg,NotOfficial,grossFloorArea,"275",m2
293252.862589515,4604348.08874983,ES.SDGC.BU.3346408BG9034N,2006-07-24T00:00:00,functional,2003-01-01T00:00:00,2003-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3346408&rc2=BG9034N,3346408BG9034N,3346408BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3346408BG9034N,jpeg,NotOfficial,grossFloorArea,"317",m2
293251.335353727,4604358.20974969,ES.SDGC.BU.3346409BG9034N,2006-07-24T00:00:00,functional,1996-01-01T00:00:00,1996-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3346409&rc2=BG9034N,3346409BG9034N,3346409BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3346409BG9034N,jpeg,NotOfficial,grossFloorArea,"414",m2
293254.169920106,4604398.66475,ES.SDGC.BU.3346410BG9034N,2006-07-24T00:00:00,functional,1990-01-01T00:00:00,1990-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3346410&rc2=BG9034N,3346410BG9034N,3346410BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3346410BG9034N,jpeg,NotOfficial,grossFloorArea,"263",m2
293235.045759533,4604375.071,ES.SDGC.BU.3346411BG9034N,2016-01-26T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3346411&rc2=BG9034N,3346411BG9034N,3346411BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3346411BG9034N,jpeg,NotOfficial,grossFloorArea,"990",m2
293240.895009409,4604382.62899998,ES.SDGC.BU.3346412BG9034N,2016-01-26T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3346412&rc2=BG9034N,3346412BG9034N,3346412BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3346412BG9034N,jpeg,NotOfficial,grossFloorArea,"680",m2
293246.784247905,4604388.14950084,ES.SDGC.BU.3346413BG9034N,2016-01-26T00:00:00,functional,2008-01-01T00:00:00,2008-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3346413&rc2=BG9034N,3346413BG9034N,3346413BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3346413BG9034N,jpeg,NotOfficial,grossFloorArea,"662",m2
293164.552624178,4604457.61475034,ES.SDGC.BU.3347503BG9034N,2006-07-24T00:00:00,functional,1999-01-01T00:00:00,1999-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3347503&rc2=BG9034N,3347503BG9034N,3347503BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3347503BG9034N,jpeg,NotOfficial,grossFloorArea,"507",m2
293195.252698129,4604489.49500033,ES.SDGC.BU.3347504BG9034N,2006-07-24T00:00:00,functional,2000-01-01T00:00:00,2000-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3347504&rc2=BG9034N,3347504BG9034N,3347504BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3347504BG9034N,jpeg,NotOfficial,grossFloorArea,"229",m2
293258.015939882,4604458.93475,ES.SDGC.BU.3347507BG9034N,2006-07-24T00:00:00,functional,1993-01-01T00:00:00,1993-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3347507&rc2=BG9034N,3347507BG9034N,3347507BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3347507BG9034N,jpeg,NotOfficial,grossFloorArea,"207",m2
293222.686873854,4604445.13824899,ES.SDGC.BU.3347509BG9034N,2006-07-24T00:00:00,functional,1990-01-01T00:00:00,1990-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3347509&rc2=BG9034N,3347509BG9034N,3347509BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",4_3_publicServices,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3347509BG9034N,jpeg,NotOfficial,grossFloorArea,"953",m2
293204.088108391,4604418.82750021,ES.SDGC.BU.3347510BG9034N,2006-07-24T00:00:00,functional,1950-01-01T00:00:00,1950-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3347510&rc2=BG9034N,3347510BG9034N,3347510BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",3_industrial,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3347510BG9034N,jpeg,NotOfficial,grossFloorArea,"129",m2
293217.110179593,4604427.803,ES.SDGC.BU.3347510BG9034N,2006-07-24T00:00:00,functional,1950-01-01T00:00:00,1950-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3347510&rc2=BG9034N,3347510BG9034N,3347510BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",3_industrial,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3347510BG9034N,jpeg,NotOfficial,grossFloorArea,"129",m2
293154.832736638,4604405.20000044,ES.SDGC.BU.3347512BG9034N,2015-09-30T00:00:00,functional,2002-01-01T00:00:00,2002-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3347512&rc2=BG9034N,3347512BG9034N,3347512BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","1",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3347512BG9034N,jpeg,NotOfficial,grossFloorArea,"379",m2
293174.859030206,4604409.90125,ES.SDGC.BU.3347513BG9034N,2006-07-24T00:00:00,functional,1965-01-01T00:00:00,1965-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3347513&rc2=BG9034N,3347513BG9034N,3347513BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",3_industrial,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3347513BG9034N,jpeg,NotOfficial,grossFloorArea,"246",m2
293174.789801406,4604425.97125,ES.SDGC.BU.3347514BG9034N,2006-07-24T00:00:00,functional,1965-01-01T00:00:00,1965-01-01T00:00:00,,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=3347514&rc2=BG9034N,3347514BG9034N,3347514BG9034N,ES.SDGC.BU,0.1,m,footPrint,"1",1_residential,"1","0",,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=3347514BG9034N,jpeg,NotOfficial,grossFloorArea,"104",m2
